1000
3
C:\Users\Chesler Lab\Desktop\BPD_Goss_Data\rat 61 5-22-19.nss
5/22/2019 2:37:45 PM
2
7027503000
7033930482
Time,LAS30a1.Analog Channel  01,LAS30a1.Analog Channel  02
ms,mV,mV
0,37.7473134727956,31.250921080013
1,38.1761005137122,29.4309040025416
2,38.6048875546289,29.127567822963
3,39.2480681160039,27.1558826557023
4,39.4624616364622,26.7008783863344
5,40.1056421978372,25.1841974884416
6,40.5344292387538,25.0325293986523
7,40.9632162796705,23.9708527701273
8,41.3920033205871,23.819184680338
9,41.8207903615038,22.3025037824451
10,42.2495774024205,22.1508356926558
11,42.4639709228788,20.634154794763
12,42.6783644433371,20.4824867049737
13,42.6783644433371,19.2691419866594
14,42.8927579637954,19.2691419866594
15,42.8927579637954,17.7524610887665
16,42.8927579637954,17.6007929989772
17,42.6783644433371,16.9941206398201
18,42.4639709228788,16.8424525500308
19,42.4639709228788,15.6291078317165
20,42.2495774024205,15.4774397419272
21,42.0351838819621,14.5674312031915
22,41.8207903615038,14.5674312031915
23,41.6063968410455,13.9607588440344
24,41.3920033205871,13.9607588440344
25,41.1776098001288,13.2024183950879
26,40.7488227592122,13.0507503052986
27,40.3200357182955,12.7474141257201
28,40.1056421978372,12.7474141257201
29,39.4624616364622,12.1407417665629
30,39.0336745955455,12.1407417665629
31,38.6048875546289,11.6857374971951
32,37.9617069932539,11.6857374971951
33,37.3185264318789,11.3824013176165
34,36.6753458705039,11.5340694074058
35,36.0321653091289,11.2307332278272
36,35.3889847477539,11.2307332278272
37,34.5314106659206,11.0790651380379
38,33.459443063629,10.9273970482486
39,32.3874754613373,10.7757289584593
40,31.3155078590457,10.7757289584593
41,30.4579337772124,10.7757289584593
42,29.3859661749207,10.7757289584593
43,28.3139985726291,10.7757289584593
44,27.4564244907958,10.7757289584593
45,26.1700633680458,10.6240608686701
46,24.8837022452958,10.6240608686701
47,23.5973411225458,10.6240608686701
48,22.0965864793375,10.6240608686701
49,20.5958318361292,10.6240608686701
50,18.8806836724626,10.6240608686701
51,17.3799290292543,10.4723927788808
52,15.879174386046,10.4723927788808
53,14.8072067837544,10.1690565993022
54,13.5208456610044,10.0173885095129
55,12.4488780587127,9.71405232993433
56,11.3769104564211,9.71405232993433
57,10.3049428541294,9.86572041972362
58,9.44736877229613,9.86572041972362
59,8.58979469046282,9.86572041972362
60,7.51782708817117,9.86572041972362
61,6.87464652679618,9.86572041972362
62,6.2314659654212,9.71405232993433
63,5.58828540404621,9.71405232993433
64,5.15949836312955,9.71405232993433
65,4.73071132221289,9.71405232993433
66,4.30192428129624,9.71405232993433
67,3.87313724037958,9.71405232993433
68,3.65874371992125,9.71405232993433
69,3.44435019946292,9.86572041972362
70,3.22995667900459,10.0173885095129
71,3.01556315854626,10.1690565993022
72,3.01556315854626,10.3207246890915
73,2.80116963808793,10.4723927788808
74,2.80116963808793,10.9273970482486
75,2.80116963808793,11.0790651380379
76,2.80116963808793,11.5340694074058
77,2.80116963808793,11.6857374971951
78,2.80116963808793,12.1407417665629
79,2.80116963808793,12.2924098563522
80,3.01556315854626,12.7474141257201
81,3.01556315854626,12.8990822155094
82,3.22995667900459,13.6574226644558
83,3.22995667900459,13.8090907542451
84,3.22995667900459,14.5674312031915
85,3.22995667900459,14.8707673827701
86,3.22995667900459,15.9324440112951
87,3.22995667900459,16.0841121010844
88,3.01556315854626,16.9941206398201
89,3.01556315854626,17.1457887296094
90,3.01556315854626,18.6624696275022
91,3.01556315854626,18.8141377172915
92,3.22995667900459,20.634154794763
93,3.22995667900459,20.9374909743415
94,3.22995667900459,22.1508356926558
95,3.22995667900459,22.3025037824451
96,3.22995667900459,23.819184680338
97,3.44435019946292,24.1225208599166
98,3.44435019946292,26.0942060271773
99,3.44435019946292,26.3975422067558
100,3.44435019946292,27.7625550148594
101,3.65874371992125,27.9142231046487
102,3.65874371992125,27.7625550148594
103,3.65874371992125,27.7625550148594
104,3.65874371992125,28.9758997331737
105,3.87313724037958,29.127567822963
106,3.87313724037958,29.5825720923309
107,3.65874371992125,29.5825720923309
108,3.87313724037958,30.3409125412773
109,3.87313724037958,30.3409125412773
110,3.87313724037958,30.4925806310666
111,3.87313724037958,30.4925806310666
112,3.87313724037958,30.7959168106452
113,3.87313724037958,30.7959168106452
114,3.87313724037958,31.5542572595916
115,3.65874371992125,31.5542572595916
116,3.65874371992125,31.5542572595916
117,3.87313724037958,31.4025891698023
