1000
3
C:\Users\Chesler Lab\Desktop\BPD_Goss_Data\rat 12.nss
11/6/2019 10:42:47 AM
1
21834244000
21841010414
Time,LAS30a1.Analog Channel  01,LAS30a1.Analog Channel  02
ms,mV,mV
0,0.223730422277071,29.7925498269534
1,0.223730422277071,30.3943742541783
2,0.223730422277071,30.3943742541783
3,0.223730422277071,30.3943742541783
4,0.223730422277071,30.3943742541783
5,0.223730422277071,30.6952864677907
6,0.438520017881645,30.8457425745969
7,0.438520017881645,31.2971108950155
8,0.653309613486219,31.1466547882093
9,0.653309613486219,30.9961986814031
10,0.653309613486219,31.4475670018217
11,0.868099209090794,32.0493914290465
12,0.868099209090794,32.3503036426589
13,0.868099209090794,32.6512158562713
14,0.868099209090794,33.1025841766899
15,1.08288880469537,33.4034963903023
16,0.868099209090794,33.5539524971085
17,1.08288880469537,33.7044086039147
18,0.868099209090794,34.0053208175272
19,0.868099209090794,34.3062330311396
20,1.08288880469537,34.9080574583644
21,0.868099209090794,35.2089696719768
22,0.868099209090794,35.9612502060078
23,1.08288880469537,36.4126185264264
24,1.08288880469537,36.5630746332326
25,1.08288880469537,36.5630746332326
26,1.08288880469537,37.1648990604574
27,1.08288880469537,37.3153551672636
28,1.29767840029994,37.6162673808761
29,1.29767840029994,37.7667234876823
30,1.29767840029994,38.3685479149071
31,1.29767840029994,38.6694601285195
32,1.29767840029994,39.2712845557443
33,1.51246799590452,39.4217406625505
34,1.51246799590452,39.8731089829691
35,1.51246799590452,39.8731089829691
36,1.51246799590452,39.2712845557443
37,1.72725759150909,39.1208284489381
38,1.51246799590452,38.9703723421319
39,1.72725759150909,38.9703723421319
40,1.72725759150909,40.3244773033877
41,1.51246799590452,40.6253895170001
42,1.72725759150909,39.8731089829691
43,1.72725759150909,39.8731089829691
44,1.72725759150909,40.9263017306126
45,1.72725759150909,41.0767578374188
46,1.72725759150909,40.9263017306126
47,1.94204718711366,40.9263017306126
48,2.37162637832281,41.979494478256
49,2.58641597392739,42.1299505850622
50,3.23078476074111,41.3776700510312
51,4.08994314315941,41.3776700510312
52,5.808259907996,41.8290383714498
53,8.81531424646004,41.8290383714498
54,12.0371581805287,41.227213944225
55,15.0442125189927,41.227213944225
56,18.6956356442705,41.227213944225
57,22.5618483651528,41.227213944225
58,26.8576402772443,42.1299505850622
59,31.3682217849403,42.1299505850622
60,35.4492241014272,43.1831433327056
61,39.3154368223096,43.1831433327056
62,42.7520703519828,44.236336080349
63,45.5443350948422,44.236336080349
64,47.692231050888,52.5114219546903
65,49.19575822012,52.9627902751089
66,50.2697061981429,62.2910688970936
67,51.3436541761657,62.7424372175122
68,52.202812558584,63.0433494311246
69,53.0619709410023,63.0433494311246
70,53.9211293234206,59.8837711881943
71,54.5654981102344,59.8837711881943
72,55.2098668970481,58.8305784405509
73,55.8542356838618,58.8305784405509
74,56.4986044706755,57.9278417997136
75,56.9281836618847,57.9278417997136
76,57.5725524486984,55.3700879840082
77,57.787342044303,55.219631877202
78,58.2169212355121,52.6618780614965
79,58.4317108311167,52.6618780614965
80,58.6465004267213,52.2105097410779
81,58.8612900223258,51.6086853138531
82,59.0760796179304,45.7408971484111
83,59.290869213535,45.2895288279925
84,59.290869213535,43.9354238667366
85,59.5056588091396,43.0326872258994
86,59.5056588091396,40.6253895170001
87,59.7204484047441,39.8731089829691
88,59.7204484047441,37.4658112740698
89,59.7204484047441,36.7135307400388
90,59.7204484047441,34.7576013515582
91,59.5056588091396,34.0053208175272
92,59.5056588091396,32.0493914290465
93,59.290869213535,31.2971108950155
94,59.0760796179304,29.6420937201472
95,58.8612900223258,28.73935707931
96,58.6465004267213,27.234796011248
97,58.6465004267213,26.4825154772169
98,58.2169212355121,25.2788666227673
99,58.0021316399075,23.9247616615115
100,57.787342044303,22.5706567002556
101,57.5725524486984,21.8183761662246
102,57.3577628530938,21.2165517389998
103,57.1429732574892,20.1633589913564
104,56.9281836618847,19.4110784573253
105,56.7133940662801,18.5083418164881
106,56.4986044706755,17.9065173892633
107,56.283814875071,17.1542368552323
108,56.0690252794664,16.8533246416199
109,55.8542356838618,16.2515002143951
110,55.6394460882572,15.8001318939764
111,55.4246564926527,15.1983074667516
112,55.2098668970481,14.8973952531392
113,54.7802877058389,14.5964830395268
114,54.5654981102344,14.4460269327206
115,54.3507085146298,14.1451147191082
116,53.9211293234206,14.1451147191082
117,53.7063397278161,13.8442025054958
118,53.4915501322115,13.6937463986896
119,53.0619709410023,13.3928341850772
120,52.8471813453978,13.242378078271
121,52.4176021541886,12.9414658646586
122,51.9880229629795,12.7910097578524
123,51.5584437717703,12.9414658646586
124,51.1288645805612,12.9414658646586
125,50.699285389352,12.9414658646586
126,50.0549166025383,12.9414658646586
127,49.4105478157246,12.7910097578524
128,48.5513894333063,12.7910097578524
129,47.9070206464926,12.9414658646586
130,46.6182830728651,12.9414658646586
131,45.1147559036331,12.7910097578524
132,43.8260183300056,12.6405536510462
133,42.3224911607736,13.242378078271
134,40.604174395937,13.242378078271
135,39.3154368223096,13.6937463986896
136,37.8119096530776,13.5432902918834
137,36.5231720794501,13.5432902918834
138,35.2344345058227,13.5432902918834
139,33.9456969321952,13.5432902918834
140,32.6569593585678,13.5432902918834
141,31.5830113805449,13.6937463986896
142,30.2942738069175,13.6937463986896
143,29.2203258288946,13.6937463986896
144,28.1463778508717,13.5432902918834
145,27.0724298728489,13.994658612302
146,26.2132714904306,13.994658612302
147,25.3541131080123,14.746939146333
148,24.2801651299894,14.746939146333
149,23.4210067475711,14.5964830395268
150,22.3470587695482,14.5964830395268
151,21.2731107915253,14.4460269327206
152,20.4139524091071,14.4460269327206
153,19.3400044310842,14.8973952531392
154,18.2660564530613,15.0478513599454
155,17.1921084750384,15.3487635735578
156,16.1181604970156,15.3487635735578
157,14.8294229233881,15.0478513599454
158,13.5406853497607,15.0478513599454
159,12.2519477761332,15.6496757871702
160,10.7484206069012,15.6496757871702
161,9.24489343766919,16.1010441075888
162,7.74136626843717,16.1010441075888
163,6.23783909920515,16.4019563212013
164,5.16389112118228,16.4019563212013
165,4.30473273876398,17.1542368552323
166,3.44557435634568,17.1542368552323
167,2.80120556953196,18.0569734960695
168,2.37162637832281,18.0569734960695
169,1.94204718711366,19.1101662437129
170,1.72725759150909,19.1101662437129
171,1.51246799590452,20.0129028845502
172,1.29767840029994,20.0129028845502
173,1.08288880469537,20.7651834185812
174,0.868099209090794,20.9156395253874
175,0.653309613486219,21.9688322730308
176,0.653309613486219,22.2697444866432
177,0.438520017881645,23.0220250206742
178,0.438520017881645,23.1724811274804
179,0.223730422277071,23.7743055547053
180,0.223730422277071,24.0752177683177
181,0.223730422277071,24.3761299819301
182,0.223730422277071,24.5265860887363
183,0.223730422277071,24.9779544091549
184,0.00894082667249646,25.4293227295735
185,0.00894082667249646,25.8806910499921
186,0.00894082667249646,26.3320593704107
187,0.00894082667249646,26.7834276908293
188,0.00894082667249646,27.0843399044418
189,0.00894082667249646,27.5357082248604
190,0.00894082667249646,27.6861643316666
191,0.223730422277071,27.8366204384728
192,0.223730422277071,28.2879887588914
193,0.223730422277071,28.73935707931
194,0.223730422277071,29.0402692929224
195,0.223730422277071,29.3411815065348
196,0.223730422277071,29.9430059337596
197,0.223730422277071,30.243918147372
198,0.223730422277071,30.9961986814031
199,0.223730422277071,31.4475670018217
200,0.223730422277071,31.4475670018217
201,0.438520017881645,31.4475670018217
202,0.438520017881645,31.5980231086279
203,0.438520017881645,31.7484792154341
204,0.438520017881645,32.1998475358527
205,0.653309613486219,32.3503036426589
206,0.653309613486219,32.6512158562713
207,0.868099209090794,32.8016719630775
208,0.653309613486219,32.9521280698837
209,0.868099209090794,33.1025841766899
210,0.868099209090794,33.2530402834961
211,0.868099209090794,33.4034963903023
212,0.868099209090794,33.2530402834961
213,0.868099209090794,33.2530402834961
214,0.868099209090794,33.4034963903023
215,0.868099209090794,33.4034963903023
216,1.08288880469537,34.3062330311396
217,1.08288880469537,34.4566891379458
218,1.08288880469537,35.359425778783
219,1.08288880469537,35.5098818855892
220,1.08288880469537,36.5630746332326
221,1.08288880469537,36.7135307400388
222,1.08288880469537,37.7667234876823
223,1.08288880469537,37.9171795944885
224,1.29767840029994,37.7667234876823
225,1.29767840029994,37.7667234876823
226,1.29767840029994,38.5190040217133
227,1.51246799590452,38.6694601285195
228,1.29767840029994,39.4217406625505
229,1.51246799590452,39.5721967693567
230,1.51246799590452,39.8731089829691
231,1.51246799590452,39.8731089829691
232,1.72725759150909,39.2712845557443
233,1.72725759150909,39.1208284489381
234,1.72725759150909,41.227213944225
235,1.72725759150909,41.3776700510312
236,1.72725759150909,41.227213944225
237,1.72725759150909,41.227213944225
238,1.72725759150909,42.2804066918684
239,1.72725759150909,42.4308627986746
240,1.72725759150909,41.0767578374188
241,1.72725759150909,40.9263017306126
242,1.72725759150909,40.9263017306126
243,1.94204718711366,40.9263017306126
244,1.94204718711366,41.3776700510312
245,2.37162637832281,41.3776700510312
246,2.80120556953196,39.2712845557443
247,3.23078476074111,39.2712845557443
248,4.08994314315941,41.6785822646436
249,6.02304950360058,41.8290383714498
250,9.24489343766919,41.8290383714498
251,12.4667373717378,41.8290383714498
252,15.4737917102018,41.8290383714498
253,19.1252148354796,41.8290383714498
254,23.4210067475711,41.6785822646436
255,27.7167986596626,41.6785822646436
256,32.0125905717541,42.5813189054808
257,36.093592888241,42.731775012287
258,39.9598056091233,43.6345116531242
259,43.3964391387965,44.5372482939615
260,45.9739142860514,48.2986509641166
261,48.1218102420971,51.4582292070468
262,49.4105478157246,60.4855956154191
263,50.699285389352,62.1406127902873
264,51.5584437717703,65.3001910332176
265,52.4176021541886,64.6983666059928
266,53.2767605366069,63.344261644737
267,54.1359189190252,62.2910688970936
268,54.7802877058389,61.0874200426439
269,55.4246564926527,60.0342272950005
270,56.0690252794664,58.8305784405509
271,56.4986044706755,57.476473479295
272,56.9281836618847,55.971912411233
273,57.5725524486984,55.6710001976206
274,58.0021316399075,55.3700879840082
275,58.4317108311167,52.8123341683027
276,58.6465004267213,51.1573169934344
277,58.8612900223258,49.6527559253724
278,59.0760796179304,48.9004753913414
279,59.290869213535,45.5904410416049
280,59.5056588091396,43.6345116531242
281,59.5056588091396,41.3776700510312
282,59.7204484047441,40.3244773033877
283,59.7204484047441,39.2712845557443
284,59.7204484047441,38.9703723421319
285,59.9352380003487,37.1648990604574
286,59.7204484047441,36.5630746332326
287,59.7204484047441,34.7576013515582
288,59.7204484047441,34.0053208175272
289,59.5056588091396,31.7484792154341
290,59.290869213535,30.9961986814031
291,59.0760796179304,29.3411815065348
292,59.0760796179304,28.73935707931
293,58.8612900223258,26.9338837976356
294,58.6465004267213,26.1816032636045
295,58.4317108311167,24.9779544091549
296,58.0021316399075,24.6770421955425
297,58.0021316399075,22.871568913868
298,57.5725524486984,22.4202005934494
299,57.3577628530938,20.9156395253874
300,57.1429732574892,20.614727311775
301,56.9281836618847,18.8092540301005
302,56.7133940662801,18.3578857096819
303,56.4986044706755,17.6056051756509
304,56.283814875071,17.4551490688447
305,56.0690252794664,16.5524124280075
306,55.8542356838618,16.4019563212013
307,55.6394460882572,15.0478513599454
308,55.4246564926527,14.8973952531392
309,55.2098668970481,14.2955708259144
310,54.9950773014435,14.2955708259144
311,54.5654981102344,13.8442025054958
312,54.3507085146298,13.6937463986896
313,54.1359189190252,13.6937463986896
314,53.9211293234206,13.6937463986896
315,53.4915501322115,13.3928341850772
316,53.0619709410023,13.3928341850772
317,52.8471813453978,12.9414658646586
318,52.4176021541886,12.9414658646586
319,51.9880229629795,12.7910097578524
320,51.5584437717703,12.9414658646586
321,51.1288645805612,12.7910097578524
322,50.4844957937474,12.7910097578524
323,50.0549166025383,12.7910097578524
324,49.4105478157246,12.7910097578524
325,48.5513894333063,12.9414658646586
326,47.692231050888,12.9414658646586
327,46.6182830728651,13.0919219714648
328,44.6851767124239,13.0919219714648
329,43.6112287344011,12.9414658646586
330,42.1077015651691,12.9414658646586
331,40.604174395937,13.242378078271
332,39.100647226705,13.242378078271
333,37.8119096530776,13.3928341850772
334,36.3083824838455,13.3928341850772
335,35.2344345058227,13.3928341850772
336,33.9456969321952,13.3928341850772
337,32.6569593585678,13.3928341850772
338,31.3682217849403,13.3928341850772
339,30.2942738069175,13.3928341850772
340,29.00553623329,13.3928341850772
341,27.9315882552671,13.5432902918834
342,27.0724298728489,13.5432902918834
343,26.2132714904306,13.6937463986896
344,25.1393235124077,13.6937463986896
345,24.2801651299894,14.2955708259144
346,23.2062171519665,14.2955708259144
347,22.1322691739436,14.4460269327206
348,21.2731107915253,14.5964830395268
349,20.1991628135025,14.8973952531392
350,19.1252148354796,14.746939146333
351,18.0512668574567,14.8973952531392
352,16.9773188794339,14.8973952531392
353,15.6885813058064,15.1983074667516
354,14.6146333277835,15.3487635735578
355,13.3258957541561,15.499219680364
356,11.8223685849241,15.6496757871702
357,10.3188414156921,16.1010441075888
358,8.81531424646004,16.4019563212013
359,7.31178707722802,16.5524124280075
360,5.808259907996,16.8533246416199
361,4.73431192997313,17.3046929620385
362,4.08994314315941,17.4551490688447
363,3.23078476074111,17.6056051756509
364,2.80120556953196,18.0569734960695
365,2.37162637832281,18.3578857096819
366,1.94204718711366,18.9597101369067
367,1.72725759150909,19.5615345641315
368,1.29767840029994,20.0129028845502
369,1.08288880469537,20.4642712049688
370,1.08288880469537,21.2165517389998
371,0.868099209090794,21.6679200594184
372,0.653309613486219,21.6679200594184
373,0.653309613486219,21.8183761662246
374,0.438520017881645,22.2697444866432
375,0.438520017881645,22.5706567002556
376,0.223730422277071,23.1724811274804
377,0.223730422277071,23.3229372342867
378,0.223730422277071,24.2256738751239
379,0.223730422277071,24.5265860887363
380,0.00894082667249646,25.4293227295735
381,0.00894082667249646,25.7302349431859
382,0.00894082667249646,26.3320593704107
383,0.00894082667249646,26.4825154772169
384,0.223730422277071,26.7834276908293
385,0.223730422277071,26.7834276908293
386,0.223730422277071,27.8366204384728
387,0.223730422277071,28.1375326520852
388,0.223730422277071,28.8898131861162
389,0.223730422277071,29.0402692929224
390,0.00894082667249646,29.3411815065348
391,0.223730422277071,29.491637613341
392,0.223730422277071,29.3411815065348
393,0.223730422277071,29.3411815065348
394,0.223730422277071,30.243918147372
395,0.223730422277071,30.243918147372
396,0.223730422277071,30.243918147372
397,0.223730422277071,30.243918147372
398,0.223730422277071,31.1466547882093
399,0.223730422277071,31.4475670018217
400,0.438520017881645,31.2971108950155
401,0.438520017881645,31.2971108950155
402,0.438520017881645,32.3503036426589
403,0.438520017881645,32.3503036426589
404,0.653309613486219,32.5007597494651
405,0.653309613486219,32.3503036426589
406,0.653309613486219,32.9521280698837
407,0.868099209090794,33.1025841766899
408,0.868099209090794,32.9521280698837
409,0.868099209090794,33.1025841766899
410,1.08288880469537,32.9521280698837
411,1.08288880469537,32.9521280698837
412,1.08288880469537,34.3062330311396
413,1.08288880469537,34.4566891379458
414,1.08288880469537,34.607145244752
415,1.08288880469537,34.607145244752
416,1.08288880469537,35.2089696719768
417,1.08288880469537,35.2089696719768
418,1.08288880469537,36.2621624196202
419,1.08288880469537,36.2621624196202
420,1.29767840029994,37.0144429536512
421,1.29767840029994,37.1648990604574
422,1.29767840029994,38.3685479149071
423,1.29767840029994,38.3685479149071
424,1.29767840029994,39.1208284489381
425,1.29767840029994,39.1208284489381
426,1.51246799590452,39.5721967693567
427,1.51246799590452,39.5721967693567
428,1.51246799590452,39.4217406625505
429,1.51246799590452,39.4217406625505
430,1.72725759150909,39.8731089829691
431,1.72725759150909,39.7226528761629
432,1.72725759150909,39.1208284489381
433,1.72725759150909,39.1208284489381
434,1.72725759150909,39.5721967693567
435,1.72725759150909,39.8731089829691
436,1.72725759150909,41.0767578374188
437,1.72725759150909,40.9263017306126
438,1.72725759150909,40.4749334101939
439,1.72725759150909,40.6253895170001
440,1.72725759150909,41.0767578374188
441,1.94204718711366,40.9263017306126
442,1.94204718711366,40.9263017306126
443,1.94204718711366,41.3776700510312
444,2.15683678271824,41.979494478256
445,2.58641597392739,41.6785822646436
446,3.01599516513654,41.3776700510312
447,3.66036395195026,41.6785822646436
