1000
3
C:\Users\Chesler Lab\Desktop\BPD_Goss_Data\rat 1 lv.nss
11/5/2019 11:35:13 AM
2
2346669000
2355836300
Time,LAS30a1.Analog Channel  01,LAS30a1.Analog Channel  02
ms,mV,mV
0,-4.0612064986216,19.1076484821445
1,-4.27569421152854,19.1076484821445
2,-4.49018192443548,18.2876003180433
3,-4.91915735024936,18.2876003180433
4,-5.1336450631563,18.2876003180433
5,-5.34813277606324,18.2876003180433
6,-5.56262048897018,18.2876003180433
7,-5.56262048897018,18.2876003180433
8,-5.77710820187712,19.1076484821445
9,-5.56262048897018,19.1076484821445
10,-5.56262048897018,19.9276966462456
11,-5.77710820187712,19.9276966462456
12,-5.56262048897018,19.1076484821445
13,-5.56262048897018,19.1076484821445
14,-5.34813277606324,19.9276966462456
15,-5.56262048897018,19.9276966462456
16,-5.56262048897018,21.5677929744479
17,-5.77710820187712,22.3878411385491
18,-5.77710820187712,23.2078893026503
19,-5.99159591478406,24.0279374667514
20,-5.99159591478406,26.4880819590549
21,-5.99159591478406,26.4880819590549
22,-5.99159591478406,27.308130123156
23,-5.99159591478406,28.1281782872572
24,-6.206083627691,28.9482264513584
25,-5.99159591478406,28.9482264513584
26,-6.206083627691,30.5883227795607
27,-6.206083627691,30.5883227795607
28,-6.206083627691,33.0484672718641
29,-6.206083627691,33.0484672718641
30,-6.206083627691,34.6885636000664
31,-5.99159591478406,34.6885636000664
32,-5.99159591478406,35.5086117641676
33,-5.99159591478406,35.5086117641676
34,-5.99159591478406,35.5086117641676
35,-5.77710820187712,36.3286599282688
36,-5.99159591478406,37.1487080923699
37,-5.99159591478406,37.1487080923699
38,-5.99159591478406,37.9687562564711
39,-5.77710820187712,37.9687562564711
40,-5.99159591478406,38.7888044205722
41,-5.77710820187712,38.7888044205722
42,-5.99159591478406,37.9687562564711
43,-5.99159591478406,37.9687562564711
44,-5.77710820187712,39.6088525846734
45,-5.77710820187712,39.6088525846734
46,-5.77710820187712,40.4289007487745
47,-5.56262048897018,40.4289007487745
48,-5.77710820187712,41.2489489128757
49,-5.77710820187712,41.2489489128757
50,-5.77710820187712,40.4289007487745
51,-5.77710820187712,40.4289007487745
52,-5.77710820187712,40.4289007487745
53,-5.77710820187712,40.4289007487745
54,-5.77710820187712,41.2489489128757
55,-5.77710820187712,41.2489489128757
56,-5.77710820187712,42.0689970769768
57,-5.77710820187712,41.2489489128757
58,-5.56262048897018,41.2489489128757
59,-5.77710820187712,41.2489489128757
60,-5.56262048897018,41.2489489128757
61,-5.56262048897018,41.2489489128757
62,-5.56262048897018,40.4289007487745
63,-5.34813277606324,40.4289007487745
64,-5.1336450631563,40.4289007487745
65,-5.1336450631563,40.4289007487745
66,-4.91915735024936,41.2489489128757
67,-4.70466963734242,41.2489489128757
68,-4.49018192443548,41.2489489128757
69,-4.27569421152854,41.2489489128757
70,-3.84671878571466,41.2489489128757
71,-3.20325564699384,41.2489489128757
72,-1.91632936955221,42.0689970769768
73,-0.414915379203631,42.889045241078
74,0.872010898238006,43.7090934051792
75,2.80240031440046,44.5291415692803
76,4.73278973056292,44.5291415692803
77,7.09215457253925,45.3491897333815
78,9.66600712742253,45.3491897333815
79,12.0253719693989,46.1692378974826
80,14.5992245242821,46.1692378974826
81,16.9585893662585,46.9892860615838
82,19.3179542082348,46.9892860615838
83,21.4628313373042,46.1692378974826
84,23.1787330405597,46.1692378974826
85,25.1091224567222,47.8093342256849
86,26.6105364470707,47.8093342256849
87,28.3264381503263,47.8093342256849
88,29.6133644277679,47.8093342256849
89,31.1147784181165,46.9892860615838
90,32.4017046955581,46.1692378974826
91,33.6886309729998,44.5291415692803
92,34.9755572504414,44.5291415692803
93,36.262483527883,43.7090934051792
94,37.5494098053247,43.7090934051792
95,39.0508237956732,40.4289007487745
96,40.1232623602079,39.6088525846734
97,41.8391640634635,39.6088525846734
98,43.340578053812,39.6088525846734
99,45.2709674699745,38.7888044205722
100,46.98686917323,37.9687562564711
101,48.4882831635786,37.1487080923699
102,49.7752094410202,36.3286599282688
103,50.8476480055549,35.5086117641676
104,51.9200865700896,34.6885636000664
105,52.9925251346243,33.0484672718641
106,54.064963699159,32.228419107763
107,54.9229145507868,32.228419107763
108,55.7808654024145,32.228419107763
109,56.6388162540423,30.5883227795607
110,57.49676710567,30.5883227795607
111,58.1402302443909,29.7682746154595
112,58.7836933831117,29.7682746154595
113,59.4271565218325,28.1281782872572
114,59.8561319476464,28.1281782872572
115,60.2851073734603,26.4880819590549
116,60.4995950863672,26.4880819590549
117,60.2851073734603,24.8479856308526
118,60.0706196605533,24.8479856308526
119,59.6416442347394,22.3878411385491
120,59.2126688089256,22.3878411385491
121,58.7836933831117,21.5677929744479
122,58.1402302443909,21.5677929744479
123,57.711254818577,19.9276966462456
124,56.8533039669492,20.7477448103468
125,56.4243285411353,18.2876003180433
126,55.7808654024145,18.2876003180433
127,54.9229145507868,18.2876003180433
128,54.4939391249729,18.2876003180433
129,53.8504759862521,18.2876003180433
130,53.2070128475312,17.4675521539422
131,52.7780374217174,17.4675521539422
132,52.3490619959035,17.4675521539422
133,52.1345742829966,16.647503989841
134,51.7055988571827,16.647503989841
135,51.4911111442757,15.8274558257399
136,50.8476480055549,15.8274558257399
137,50.633160292648,15.8274558257399
138,50.2041848668341,15.0074076616387
139,49.5607217281133,15.0074076616387
140,49.1317463022994,15.0074076616387
141,48.2737954506716,15.0074076616387
142,47.6303323119508,15.0074076616387
143,46.98686917323,15.0074076616387
144,45.9144306086953,15.0074076616387
145,45.0564797570675,14.1873594975375
